,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
1484,,200.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,24.0,0,64,2,9,8,1,9,0,0,0,1,0.18181818181818182,0.8181818181818182,0.2222222222222222,0.0,0.0,1,0,1,1
1485,,200.txt,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,24.0,0,64,2,9,8,1,8,0,0,0,1,0.2727272727272727,0.7272727272727273,0.3333333333333333,0.0,0.0,1,0,1,1
1486,Jeffrey McMahon,200.txt,signature,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,0,0,0,0,0,0,0,11,24.0,0,64,2,9,8,1,7,0,0,0,1,0.36363636363636365,0.6363636363636364,0.4444444444444444,0.625,0.234375,1,0,1,0
1487,___________________________,200.txt,signature,27,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,_,0,0,1,1,1,0,0,0,0,11,24.0,0,64,2,9,8,1,6,0,0,0,1,0.45454545454545453,0.5454545454545454,0.5555555555555556,1.125,0.421875,0,1,0,0
1488,Executive Vice President &,200.txt,signature,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,11,24.0,0,64,2,9,8,1,5,0,0,0,1,0.5454545454545454,0.45454545454545453,0.6666666666666666,1.0833333333333333,0.40625,0,1,0,0
1489,Chief Financial Officer,200.txt,signature,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,1,11,24.0,0,64,2,9,8,1,4,0,0,1,1,0.6363636363636364,0.36363636363636365,0.7777777777777778,0.9583333333333334,0.359375,1,0,0,0
1490,Enron Corp,200.txt,signature,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,11,24.0,0,64,2,9,8,1,3,0,0,1,1,0.7272727272727273,0.2727272727272727,0.8888888888888888,0.4166666666666667,0.15625,1,0,1,1
1491,713-853-5359 phone,200.txt,signature,18,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,0,11,24.0,0,64,2,9,8,1,2,0,0,1,1,0.8181818181818182,0.18181818181818182,1.0,0.75,0.28125,1,0,1,0
1492,713-646-5930 fax,200.txt,signature,16,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,0,11,24.0,0,64,2,9,8,1,1,0,1,1,1,0.9090909090909091,0.09090909090909091,1.1111111111111112,0.6666666666666666,0.25,1,0,1,0
1493,jeffrey.mcmahon@enron.com,200.txt,signature,25,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j,0,0,1,0,0,0,0,0,0,11,24.0,0,64,2,9,8,1,0,1,0,1,1,1.0,0.0,1.2222222222222223,1.0416666666666667,0.390625,0,1,0,0
1494,"Sorry,,,I forgot to attach the press .release",201.txt,no_entity,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,3,34.0,0,55,1,2,0,0,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,1.3235294117647058,0.8181818181818182,0,1,0,0
1495,,201.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,3,34.0,0,55,1,2,0,0,1,0,1,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
1496, << File: INDIA - EOGIL NEW AGREEMENT - DRAFT 7.doc >> ,201.txt,no_entity,55,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,3,34.0,0,55,1,2,0,0,0,1,0,1,1,1.0,0.0,1.5,1.6176470588235294,1.0,0,1,0,0
1497,"Jeff,  FYI here is the game plan for EOGIL and the sale to BG.  ",202.txt,no_entity,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,13,0,0,0,0,0.07142857142857142,0.9285714285714286,0.09090909090909091,0.43537414965986393,0.09169054441260745,1,0,1,1
1498,1) It appears that we have the fundamental support of the creditor committee to sign the BG deal for India. (See Tim's note below),202.txt,no_entity,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,12,0,0,0,0,0.14285714285714285,0.8571428571428571,0.18181818181818182,0.8843537414965986,0.18624641833810887,1,0,0,0
1499,2) I spoke to Ray by telephone(on his way to the airport) regarding the questions Lilly Chu had outlined when she spoke to Tim Detmering.,202.txt,no_entity,137,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,11,0,0,0,0,0.21428571428571427,0.7857142857142857,0.2727272727272727,0.9319727891156463,0.19627507163323782,1,0,0,0
1500,"3) To paraphrase Ray's comments to my note below, a) he is working with the creditors' committee on the D&O issues and both the committee and Ray want to put a broader program in place to handle our concerns for the asset sales and the on-going business.  At this point we are in good faith proceeding with the sale with the assumption that this will be sorted out before we sign the deal in mid-February.  b) the deal compensation should sort itself out as the appropriate people review the information they have been given over the weekend and today.  As a non-debtor we plan to honor the agreements, but we will supply Lilly et al with the information they need to understand the deal in place. ",202.txt,no_entity,698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,10,0,0,0,1,0.2857142857142857,0.7142857142857143,0.36363636363636365,4.7482993197278915,1.0,0,1,0,0
1501,4) With these understandings we are proceeding forward to sign the documents with BG and file a motion with the court.,202.txt,no_entity,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,9,0,0,0,1,0.35714285714285715,0.6428571428571429,0.45454545454545453,0.8027210884353742,0.16905444126074498,1,0,0,0
1502,4) Brian Rosen is drafting the motion for the court and he will circulate it tomorrow for comments and expect to file it ASAP.  The hearing date will be in mid-February.,202.txt,no_entity,169,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,8,0,0,0,1,0.42857142857142855,0.5714285714285714,0.5454545454545454,1.1496598639455782,0.24212034383954154,0,1,0,0
1503,"5) Tim is in discussions with BG and the only outstanding issue is the escrow ""form of agreement"".  This will be either resolved this evening or put to the side until closing since it is not needed for signing.  However, BG is making noise that they would like to finalize it if possible before signing this evening. ",202.txt,no_entity,317,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,7,0,0,0,1,0.5,0.5,0.6363636363636364,2.1564625850340136,0.45415472779369626,0,1,0,0
1504,"6) THEREFORE ASSUMING THE STARS ALIGN and WE SIGN THE DEAL TONIGHT, BG WILL BE ISSUING A PRESS RELEASE TOMORROW.  A COPY IS ATTACHED.  WE HAVE SENT IT THROUGH PR (John Ambler & Johan Zaayman) and the working group and now the two of you.  Do we need to send it elsewhere?   ",202.txt,no_entity,274,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,6,0,0,0,1,0.5714285714285714,0.42857142857142855,0.7272727272727273,1.8639455782312926,0.39255014326647564,0,1,0,0
1505,,202.txt,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,147.0,0,698,3,11,1,1,5,0,0,0,1,0.6428571428571429,0.35714285714285715,0.8181818181818182,0.0,0.0,1,0,1,1
1506,We'll circulate a short note if and when we execute the documents.,202.txt,no_entity,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,4,0,0,1,1,0.7142857142857143,0.2857142857142857,0.9090909090909091,0.4489795918367347,0.09455587392550144,1,0,1,1
1507,,202.txt,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,147.0,0,698,3,11,1,1,3,0,0,1,1,0.7857142857142857,0.21428571428571427,1.0,0.0,0.0,1,0,1,1
1508,"If you have any questions or comments please contact Tim, Stephen or I.",202.txt,no_entity,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,2,0,0,1,1,0.8571428571428571,0.14285714285714285,1.0909090909090908,0.48299319727891155,0.1017191977077364,1,0,1,1
1509,,202.txt,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,147.0,0,698,3,11,1,1,1,0,1,1,1,0.9285714285714286,0.07142857142857142,1.1818181818181819,0.0,0.0,1,0,1,1
1510,jeff,202.txt,signature,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j,0,0,0,0,0,0,0,0,0,14,147.0,0,698,3,11,1,1,0,1,0,1,1,1.0,0.0,1.2727272727272727,0.027210884353741496,0.0057306590257879654,1,0,1,1
1511,"With respect to the note below,  we have done the following this morning.  ",203.txt,no_entity,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,11,0,0,0,0,0.08333333333333333,0.9166666666666666,0.14285714285714285,0.6756756756756757,0.18248175182481752,1,0,1,0
1512,"1) We have provided Mary Jean Potenzone with Weil samples of the documents for her review.  There are a couple of different documents (Retention agreements & divestiture agreements) and the only differences being names and amounts.  We have also sent her any associated agreements, extensions and assignment.  She indicated she would review this afternoon.  My understanding is she is the conduit to Millbank.  ",203.txt,no_entity,411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,10,0,0,0,1,0.16666666666666666,0.8333333333333334,0.2857142857142857,3.7027027027027026,1.0,0,1,0,0
1513,,203.txt,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,111.0,0,411,5,7,1,1,9,0,0,0,1,0.25,0.75,0.42857142857142855,0.0,0.0,1,0,1,1
1514,"2) None of the people on this list participated in the pre-petition retention Lilly has asked about.  Futhermore, none of these people are part of the future plan (if there is one) to the best of my knowledge.",203.txt,no_entity,209,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,8,0,0,0,1,0.3333333333333333,0.6666666666666666,0.5714285714285714,1.882882882882883,0.5085158150851582,0,1,0,0
1515,,203.txt,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,111.0,0,411,5,7,1,1,7,0,0,0,1,0.4166666666666667,0.5833333333333334,0.7142857142857143,0.0,0.0,1,0,1,1
1516,"3) On D&O, supposedly Lilly said they discussed this and the creditors' see the need for such a plan but they don't want a one off plan as well.  It would be good to get someone on behalf of the creditors to send us a written note along these lines.  ",203.txt,no_entity,251,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,6,0,0,0,1,0.5,0.5,0.8571428571428571,2.2612612612612613,0.610705596107056,0,1,0,0
1517,,203.txt,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,111.0,0,411,5,7,1,1,5,0,0,0,1,0.5833333333333334,0.4166666666666667,1.0,0.0,0.0,1,0,1,1
1518,"4)  Once we have the compensation and the D&O issue resolved, we can notify BG and sign this deal.  I suggest you call Lilly and get closure on these two issues (ok on bonuses & letter in lieu of D&O policy) if you can.",203.txt,no_entity,219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,4,0,0,1,1,0.6666666666666666,0.3333333333333333,1.1428571428571428,1.972972972972973,0.5328467153284672,0,1,0,0
1519,,203.txt,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,111.0,0,411,5,7,1,1,3,0,0,1,1,0.75,0.25,1.2857142857142858,0.0,0.0,1,0,1,1
1520,"5) Brian is drafting the motion and he just informed us that neither of these issues need to be in the motion, they are just creditor committee issues.",203.txt,no_entity,151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,2,0,0,1,1,0.8333333333333334,0.16666666666666666,1.4285714285714286,1.3603603603603605,0.36739659367396593,0,1,0,0
1521,,203.txt,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,111.0,0,411,5,7,1,1,1,0,1,1,1,0.9166666666666666,0.08333333333333333,1.5714285714285714,0.0,0.0,1,0,1,1
1522,jeff,203.txt,signature,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j,0,0,0,0,0,0,0,0,0,12,111.0,0,411,5,7,1,1,0,1,0,1,1,1.0,0.0,1.7142857142857142,0.036036036036036036,0.009732360097323601,1,0,1,1
1523,Just spoke with Lilly Chu at Houlihan.  The Creditor's Committee is fine with the transaction with the following reservations:,204.txt,no_entity,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,6,0,0,0,1,0.14285714285714285,0.8571428571428571,0.16666666666666666,0.7924528301886793,0.25301204819277107,1,0,0,0
1524,	1)  Escrow the proceeds,204.txt,no_entity,24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,5,0,0,0,1,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.1509433962264151,0.04819277108433735,1,0,1,1
1525,	2)  D&O insurance will be addressed in the future	,204.txt,no_entity,51,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,4,0,0,1,1,0.42857142857142855,0.5714285714285714,0.5,0.32075471698113206,0.10240963855421686,1,0,1,1
1526,"	3)  Ray needs to get back with Lilly and clarify the deal compensation arrangements for EGEP personnel including providing employment agreements to Milbank.  Lilly was confused about who was participating in the deal compensation and expressed concern about making clear that people are only getting paid once, i.e., people who got a piece of the pre-petition retention were not also getting a deal bonus for this transaction and were not also getting something out of the upcoming retention plan.",204.txt,no_entity,498,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,3,0,0,1,1,0.5714285714285714,0.42857142857142855,0.6666666666666666,3.1320754716981134,1.0,0,1,0,0
1527,	4)  EGEP showed up on a chart that we sent her as a Debtor.  I told her that was incorrect and apologized for Eickenroht's mistake.  ( I just assumed it was Robert since he was not in the room at the time.),204.txt,no_entity,207,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,2,0,0,1,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,1.3018867924528301,0.41566265060240964,0,1,0,0
1528,	,204.txt,no_entity,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,1,1,0,0,0,0,7,159.0,1,498,1,6,0,0,1,0,1,1,1,0.8571428571428571,0.14285714285714285,1.0,0.006289308176100629,0.002008032128514056,1,0,1,1
1529,"Therefore, the Creditors are please to have us file our motion so long as it provides for escrowing the proceeds, does not provide for separate D&O insurance and does not address the deal compensation.",204.txt,no_entity,201,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,7,159.0,1,498,1,6,0,0,0,1,0,1,1,1.0,0.0,1.1666666666666667,1.2641509433962264,0.4036144578313253,0,1,0,0
1530,"Jennifer,",205.txt,no_entity,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,1,5,33.0,0,134,1,4,2,1,4,0,0,1,1,0.2,0.8,0.25,0.2727272727272727,0.06716417910447761,1,0,1,1
1531,"Yes, I do believe you have the correct understanding.  The ttls you have tie to the dms impact. Let me know if you have any questions.",205.txt,no_entity,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,1,0,0,0,0,0,0,5,33.0,0,134,1,4,2,1,3,0,0,1,1,0.4,0.6,0.5,4.0606060606060606,1.0,0,1,0,0
1532,,205.txt,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,33.0,0,134,1,4,2,1,2,0,0,1,1,0.6,0.4,0.75,0.0,0.0,1,0,1,1
1533,"Thanks,",205.txt,signature,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,5,33.0,0,134,1,4,2,1,1,0,1,1,1,0.8,0.2,1.0,0.21212121212121213,0.05223880597014925,1,0,1,1
1534,Elsie,205.txt,signature,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,5,33.0,0,134,1,4,2,1,0,1,0,1,1,1.0,0.0,1.25,0.15151515151515152,0.03731343283582089,1,0,1,1
1535,Elsie:,206.txt,no_entity,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,13,41.0,0,212,6,7,1,1,12,0,0,0,0,0.07692307692307693,0.9230769230769231,0.14285714285714285,0.14634146341463414,0.02830188679245283,1,0,1,1
1536,,206.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,11,0,0,0,0,0.15384615384615385,0.8461538461538461,0.2857142857142857,0.0,0.0,1,0,1,1
1537,"Sorry, in looking over this again with Lisa, we want to be sure that we understand the request correctly.  ",206.txt,no_entity,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,13,41.0,0,212,6,7,1,1,10,0,0,0,1,0.23076923076923078,0.7692307692307693,0.42857142857142855,2.6097560975609757,0.5047169811320755,0,1,0,0
1538,,206.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,9,0,0,0,1,0.3076923076923077,0.6923076923076923,0.5714285714285714,0.0,0.0,1,0,1,1
1539,See attached for my understanding of what you are requesting and please confirm.,206.txt,no_entity,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,13,41.0,0,212,6,7,1,1,8,0,0,0,1,0.38461538461538464,0.6153846153846154,0.7142857142857143,1.951219512195122,0.37735849056603776,0,1,0,0
1540,,206.txt,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,7,0,0,0,1,0.46153846153846156,0.5384615384615384,0.8571428571428571,0.0,0.0,1,0,1,1
1541,"I looked at this from the perspective of each entire deal.  For each, I took the total price and volume of the deal and subtracted/added the MWs you specified and then calculated the revised value of each deal.  ",206.txt,no_entity,212,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,13,41.0,0,212,6,7,1,1,6,0,0,0,1,0.5384615384615384,0.46153846153846156,1.0,5.170731707317073,1.0,0,1,0,0
1542,,206.txt,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,5,0,0,0,1,0.6153846153846154,0.38461538461538464,1.1428571428571428,0.0,0.0,1,0,1,1
1543,Is this a correct understanding of the changes needed and their impact?,206.txt,no_entity,71,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,13,41.0,0,212,6,7,1,1,4,0,0,1,1,0.6923076923076923,0.3076923076923077,1.2857142857142858,1.7317073170731707,0.33490566037735847,0,1,0,0
1544,,206.txt,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,3,0,0,1,1,0.7692307692307693,0.23076923076923078,1.4285714285714286,0.0,0.0,1,0,1,1
1545,"Thanks, Jenny",206.txt,signature,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,13,41.0,0,212,6,7,1,1,2,0,0,1,1,0.8461538461538461,0.15384615384615385,1.5714285714285714,0.3170731707317073,0.06132075471698113,1,0,1,1
1546,,206.txt,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,41.0,0,212,6,7,1,1,1,0,1,1,1,0.9230769230769231,0.07692307692307693,1.7142857142857142,0.0,0.0,1,0,1,1
1547, << File: 12593 - BPA.xls >> ,206.txt,no_entity,29,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,1,0,13,41.0,0,212,6,7,1,1,0,1,0,1,1,1.0,0.0,1.8571428571428572,0.7073170731707317,0.13679245283018868,1,0,1,0
1548,"Hey Jennifer,",207.txt,no_entity,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,5,21.0,10,49,0,5,3,1,4,0,0,1,1,0.2,0.8,0.2,0.6190476190476191,0.2653061224489796,1,0,1,0
1549,	Did you have any more questions related to this?,207.txt,no_entity,49,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,5,21.0,10,49,0,5,3,1,3,0,0,1,1,0.4,0.6,0.4,2.3333333333333335,1.0,0,1,0,0
1550,"Thanks,",207.txt,signature,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,5,21.0,10,49,0,5,3,1,2,0,0,1,1,0.6,0.4,0.6,0.3333333333333333,0.14285714285714285,1,0,1,1
1551,Elsie,207.txt,signature,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,5,21.0,10,49,0,5,3,1,1,0,1,1,1,0.8,0.2,0.8,0.23809523809523808,0.10204081632653061,1,0,1,1
1552,713-853-6757,207.txt,signature,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,0,5,21.0,10,49,0,5,3,1,0,1,0,1,1,1.0,0.0,1.0,0.5714285714285714,0.24489795918367346,1,0,1,0
1553,"Got it, thanks.",208.txt,no_entity,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,0,1,15.0,15,15,0,1,0,0,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,0
1554,"Jennifer,,,,,I updated the dms....in the comment section this is for 2 deals...the difference between enpwer mw and revised mw will be 8150 mw (12600mw revised to 4450mw)...the spreadsheet is the detail for the changes needed and not totals for the deals.  ",209.txt,no_entity,257,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,4,70.0,0,257,1,3,2,1,3,0,0,1,1,0.25,0.75,0.3333333333333333,3.6714285714285713,1.0,0,1,0,0
1555,,209.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,4,70.0,0,257,1,3,2,1,2,0,0,1,1,0.5,0.5,0.6666666666666666,0.0,0.0,1,0,1,1
1556,"Thanks,",209.txt,signature,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,4,70.0,0,257,1,3,2,1,1,0,1,1,1,0.75,0.25,1.0,0.1,0.027237354085603113,1,0,1,1
1557,Elsie,209.txt,signature,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,0,0,0,0,0,0,1,4,70.0,0,257,1,3,2,1,0,1,0,1,1,1.0,0.0,1.3333333333333333,0.07142857142857142,0.019455252918287938,1,0,1,1
1558,"Hi Virginia,",21.txt,no_entity,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,3,104.0,0,298,1,2,0,0,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,0.11538461538461539,0.040268456375838924,1,0,1,1
1559,,21.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,3,104.0,0,298,1,2,0,0,1,0,1,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
1560,"On December 21, 2001, Jake Thomas sent a prepayment wire request of $899,464 to be paid to Avista. I'm doing a reconciliation for Avista and I need to know for what month this should be applied to. Can you please e-mail me back if you have this information? Your help is deeply appreciated. Thanks.",21.txt,no_entity,298,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,3,104.0,0,298,1,2,0,0,0,1,0,1,1,1.0,0.0,1.5,2.8653846153846154,1.0,0,1,0,0
1561,Elsie:,210.txt,no_entity,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,7,46.0,0,282,3,4,1,1,6,0,0,0,1,0.14285714285714285,0.8571428571428571,0.25,0.13043478260869565,0.02127659574468085,1,0,1,1
1562,,210.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,7,46.0,0,282,3,4,1,1,5,0,0,0,1,0.2857142857142857,0.7142857142857143,0.5,0.0,0.0,1,0,1,1
